goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
6394371,84692346,experience,놀라운보라색코트,"얇은 바스락 나일론 소재인데 단순 힘없이 떨어지는 재질이 아니라 원단 자체에 탄탄함이 있어서 핏이 되게 깔끔하게 잡혀요.  앞 투턱 디테일 덕분에 실루엣도 자연스럽게 볼륨감 있게 떨어지고 통풍도 잘 돼서 한여름에도 부담 없을 느낌! 밴딩이랑 스트링 마감도 흐물거리지 않아 전체적인 퀄리티가 더 좋아 보였고, 밑단 스트링으로 와이드/조거 두 가지 무드 연출 가능한 점도 만족스러웠어요. 개인적으로 앞/뒷주머니가 다 있는 점도 편했고 주머니 깊이도 꽤 넉넉해서 실사용하기 좋았습니다. 무엇보다 컬러감이 너무 잘 뽑혀서 가격 대비 만족도 높았어요 :)",5.0,True,GREY · S,160.0,48.0,여성,2026-05-23 21:33:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 강함,True,1,filluminate,하의,S,GREY,2026,5,23,토,5,응답,정사이즈,화면과 비슷,매우 좋음,,,강함,,5.0,4.0,,,0.0,0.0,0.0,0.0,,,"얇은 바스락 나일론 소재인데 단순 힘없이 떨어지는 재질이 아니라 원단 자체에 탄탄함이 있어서 핏이 되게 깔끔하게 잡혀요. 앞 투턱 디테일 덕분에 실루엣도 자연스럽게 볼륨감 있게 떨어지고 통풍도 잘 돼서 한여름에도 부담 없을 느낌! 밴딩이랑 스트링 마감도 흐물거리지 않아 전체적인 퀄리티가 더 좋아 보였고, 밑단 스트링으로 와이드/조거 두 가지 무드 연출 가능한 점도 만족스러웠어요. 개인적으로 앞/뒷주머니가 다 있는 점도 편했고 주머니 깊이도 꽤 넉넉해서 실사용하기 좋았습니다. 무엇보다 컬러감이 너무 잘 뽑혀서 가격 대비 만족도 높았어요 :)",얇은바스락나일론소재인데단순힘없이떨어지는재질이아니라원단자체에탄탄함이있어서핏이되게깔끔하게잡혀요앞투턱디테일덕분에실루엣도자연스럽게볼륨감있게떨어지고통풍도잘돼서한여름에도부담없을느낌밴딩이랑스트링마감도흐물거리지않아전체적인퀄리티가더좋아보였고밑단스트링으로와이드조거두가지무드연출가능한점도만족스러웠어요개인적으로앞뒷주머니가다있는점도편했고주머니깊이도꽤넉넉해서실사용하기좋았습니다무엇보다컬러감이너무잘뽑혀서가격대비만족도높았어요,0,0,1,0,0,False,305,221,304,True,놀라운보라색코트,"('S', 'GREY')",0,False,1,keep,unique,True,84692346
994588,84692374,general,뉴비_f8c065aef516,160에 53키로 S 샀는데도 낙낙해요 M은 너무 길것같은? 가디건처럼 걸치기 너믜  좋아요 재질 톡톡하고 좋아요,5.0,False,S(린넨),160.0,53.0,여성,2026-05-23 21:34:39,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,S,(린넨),2026,5,23,토,5,응답,조금 큼,화면과 비슷,매우 좋음,거의 없음,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,,160에 53키로 S 샀는데도 낙낙해요 M은 너무 길것같은? 가디건처럼 걸치기 너믜 좋아요 재질 톡톡하고 좋아요,160에53키로s샀는데도낙낙해요m은너무길것같은가디건처럼걸치기너믜좋아요재질톡톡하고좋아요,0,0,0,1,0,False,63,40,62,True,뉴비_f8c065aef516,"('S', '(린넨)')",0,False,1,keep,unique,True,84692374
﻿6491938,84692970,style,아커만 리바이,이 가격이라는 게 믿기지 않을 만큼 제품의 질이 정말 훌륭합니다. 세심한 마감 처리에서 브랜드의 정성이 느껴지네요. 마치 기다림을 아는 듯한 놀랍도록 빠른 배송 덕분에 설레는 마음으로 옷을 만날 수 있었습니다. 예쁘게 소중히 잘 입을게요.,5.0,False,블랙 · L,177.0,80.0,남성,2026-05-23 22:04:44,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 두께감: 매우 얇음,True,0,jemut,아우터,L,블랙,2026,5,23,토,5,응답,정사이즈,화면과 비슷,매우 좋음,,매우 얇음,,,5.0,,1.0,,0.0,0.0,0.0,0.0,,,이 가격이라는 게 믿기지 않을 만큼 제품의 질이 정말 훌륭합니다. 세심한 마감 처리에서 브랜드의 정성이 느껴지네요. 마치 기다림을 아는 듯한 놀랍도록 빠른 배송 덕분에 설레는 마음으로 옷을 만날 수 있었습니다. 예쁘게 소중히 잘 입을게요.,이가격이라는게믿기지않을만큼제품의질이정말훌륭합니다세심한마감처리에서브랜드의정성이느껴지네요마치기다림을아는듯한놀랍도록빠른배송덕분에설레는마음으로옷을만날수있었습니다예쁘게소중히잘입을게요,0,0,0,0,0,False,133,96,133,True,아커만 리바이,"('L', '블랙')",0,False,1,keep,unique,True,84692970
4987047,84693028,general,Sihun0314,어디에나 잘 어울려서 활용도가 높습니다. 소재도 부드럽고 착용감이 편해서 자주 입게 돼요.,5.0,False,그레이 · M,171.0,60.0,남성,2026-05-23 22:07:23,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,M,그레이,2026,5,23,토,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,어디에나 잘 어울려서 활용도가 높습니다. 소재도 부드럽고 착용감이 편해서 자주 입게 돼요.,어디에나잘어울려서활용도가높습니다소재도부드럽고착용감이편해서자주입게돼요,0,0,0,0,0,False,50,37,50,True,Sihun0314,"('M', '그레이')",0,False,1,keep,unique,True,84693028
6391691,84693160,experience,새콤한라면,"처음 당첨된 체험단 제품이라 신나게 입느라 상품 촬영 가이드를 못지켰네요....ㅠ  반팔 린넨 제품이라 시원한 촉감이 너무 좋고 소재 특성상 구김은 피할 방법이 없으나 린넨이라 그 구김마저도 매력으로 다가오는 것 같습니다!  크롭한 기장감이 딱 제가 원하던 느낌이라 아끼는 바지랑 매칭하며 이쁘게 입고 있어요!  마감도 사실 기대는 안하고 제품을 받고서 보자마자 이뻐서 놀랐고, 요즘 같이 살짝 더운 날씨에 하루 입고 빨고를 반복해도 크게 변형되는 느낌도 없어서 ”뭐지? 기대 안했는데 왤캐 괜찮은 제품인거 같지?“ 라는 생각이 들었네요!  기장감과 핏, 소재 느낌과 시원함에 더 자주 입고 다닐 것 같네요!",5.0,True,WHITE · [Crop ver.] XL,178.0,70.0,남성,2026-05-23 22:12:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 많음,True,0,filluminate,상의,XL,WHITE [Crop ver.],2026,5,23,토,5,응답,정사이즈,화면과 비슷,좋음,많음,,,,4.0,,,2.0,0.0,0.0,0.0,0.0,,,"처음 당첨된 체험단 제품이라 신나게 입느라 상품 촬영 가이드를 못지켰네요...ㅠ 반팔 린넨 제품이라 시원한 촉감이 너무 좋고 소재 특성상 구김은 피할 방법이 없으나 린넨이라 그 구김마저도 매력으로 다가오는 것 같습니다! 크롭한 기장감이 딱 제가 원하던 느낌이라 아끼는 바지랑 매칭하며 이쁘게 입고 있어요! 마감도 사실 기대는 안하고 제품을 받고서 보자마자 이뻐서 놀랐고, 요즘 같이 살짝 더운 날씨에 하루 입고 빨고를 반복해도 크게 변형되는 느낌도 없어서 ”뭐지? 기대 안했는데 왤캐 괜찮은 제품인거 같지?“ 라는 생각이 들었네요! 기장감과 핏, 소재 느낌과 시원함에 더 자주 입고 다닐 것 같네요!",처음당첨된체험단제품이라신나게입느라상품촬영가이드를못지켰네요반팔린넨제품이라시원한촉감이너무좋고소재특성상구김은피할방법이없으나린넨이라그구김마저도매력으로다가오는것같습니다크롭한기장감이딱제가원하던느낌이라아끼는바지랑매칭하며이쁘게입고있어요마감도사실기대는안하고제품을받고서보자마자이뻐서놀랐고요즘같이살짝더운날씨에하루입고빨고를반복해도크게변형되는느낌도없어서뭐지기대안했는데왤캐괜찮은제품인거같지라는생각이들었네요기장감과핏소재느낌과시원함에더자주입고다닐것같네요,0,1,4,2,0,True,340,237,335,True,새콤한라면,"('XL', 'WHITE [Crop ver.]')",0,False,1,keep,unique,True,84693160
4987047,84693314,general,강렬한하와이비니,생각보다 두꺼워서 받쳐 입기엔 여름엔 좀 더울 수 있지만 퀄리티는 정말 짱짱해서 오래 입을 거 같네요!,4.0,False,화이트 · L,173.0,65.0,남성,2026-05-23 22:18:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 매우 두꺼움 / 신축성: 적당함,False,0,jemut,상의,L,화이트,2026,5,23,토,4,응답,정사이즈,화면과 비슷,,,매우 두꺼움,적당함,,,3.0,5.0,,0.0,0.0,0.0,0.0,,,생각보다 두꺼워서 받쳐 입기엔 여름엔 좀 더울 수 있지만 퀄리티는 정말 짱짱해서 오래 입을 거 같네요!,생각보다두꺼워서받쳐입기엔여름엔좀더울수있지만퀄리티는정말짱짱해서오래입을거같네요,0,0,1,0,0,False,57,41,57,True,강렬한하와이비니,"('L', '화이트')",0,False,1,keep,unique,True,84693314
6394441,84693680,experience,후야주야,계속 구매해야지하고 장바구니에 담아두고 있었는데 좋은 기회에 체험단으로 선정되어 기쁜 마음으로 받아봤습니다. 일단 배송이 엄청 빨랐구요 일반 셔츠들이 구김이 심해 관리가 힘든데 구김이 적은 링클프리 셔츠라 실제로 입어보니 구김도 적고 자연스러운 느낌이 들어요. 셔츠 재질도 일반적인 면소재가 아니라 한여름에도 시원하게 입을수 있는 얇고 가벼운 재질이지만 적당히 고급스러워서 만족스럽네요. 실제 착용핏은 세미 크롭 셔츠라 요즘 유행하는 디자인으로 세련되게 연출할수 있어 좋네요.,5.0,True,M,172.0,62.0,남성,2026-05-23 22:32:04,사이즈: 정사이즈 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,23,토,5,응답,정사이즈,밝음,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,1.0,1.0,,,계속 구매해야지하고 장바구니에 담아두고 있었는데 좋은 기회에 체험단으로 선정되어 기쁜 마음으로 받아봤습니다. 일단 배송이 엄청 빨랐구요 일반 셔츠들이 구김이 심해 관리가 힘든데 구김이 적은 링클프리 셔츠라 실제로 입어보니 구김도 적고 자연스러운 느낌이 들어요. 셔츠 재질도 일반적인 면소재가 아니라 한여름에도 시원하게 입을수 있는 얇고 가벼운 재질이지만 적당히 고급스러워서 만족스럽네요. 실제 착용핏은 세미 크롭 셔츠라 요즘 유행하는 디자인으로 세련되게 연출할수 있어 좋네요.,계속구매해야지하고장바구니에담아두고있었는데좋은기회에체험단으로선정되어기쁜마음으로받아봤습니다일단배송이엄청빨랐구요일반셔츠들이구김이심해관리가힘든데구김이적은링클프리셔츠라실제로입어보니구김도적고자연스러운느낌이들어요셔츠재질도일반적인면소재가아니라한여름에도시원하게입을수있는얇고가벼운재질이지만적당히고급스러워서만족스럽네요실제착용핏은세미크롭셔츠라요즘유행하는디자인으로세련되게연출할수있어좋네요,0,0,0,0,0,False,266,203,266,True,후야주야,"('M', None)",0,False,1,keep,unique,True,84693680
﻿6394441,84693821,experience,지루한민트페도라,먼저 체험단의 기회를 받을 수 있어서 감사합니다! 셔츠를 받았을 때 처음 든 생각은 색감이 너무 예쁘다였습니다. 사이트에서 본 색과 거의 똑같았고 너무 밝거나 어둡지 않은 딱 좋은 색으로 나왔습니다. 기장은 제가 생각한 세미 크롭 기장으로 제가 가장 좋아하는 짧지도 길지도 않은 골반 정도로 끊기는 기장이어서 너무 만족스러웠습니다! 마감도 만족스러웠습니다! 처음 입는 거라 실밥이 이너티에 2개 정도 붙어있거나 살짝 실밥이 튀어나온 부분이 한두군데 있긴 했는데 품질에는 이상이 없었습니다. 또 두껍지 않고 얇아서 여름에 입기 너무 좋을 것 같습니다. 주름지는 건 잘 보이지 않아 너무 좋았습니다. 잘 입겠습니다! 감사합니다,5.0,True,M,172.0,65.0,남성,2026-05-23 22:39:16,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,23,토,5,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,4.0,,,4.0,0.0,0.0,0.0,0.0,,,먼저 체험단의 기회를 받을 수 있어서 감사합니다! 셔츠를 받았을 때 처음 든 생각은 색감이 너무 예쁘다였습니다. 사이트에서 본 색과 거의 똑같았고 너무 밝거나 어둡지 않은 딱 좋은 색으로 나왔습니다. 기장은 제가 생각한 세미 크롭 기장으로 제가 가장 좋아하는 짧지도 길지도 않은 골반 정도로 끊기는 기장이어서 너무 만족스러웠습니다! 마감도 만족스러웠습니다! 처음 입는 거라 실밥이 이너티에 2개 정도 붙어있거나 살짝 실밥이 튀어나온 부분이 한두군데 있긴 했는데 품질에는 이상이 없었습니다. 또 두껍지 않고 얇아서 여름에 입기 너무 좋을 것 같습니다. 주름지는 건 잘 보이지 않아 너무 좋았습니다. 잘 입겠습니다! 감사합니다,먼저체험단의기회를받을수있어서감사합니다셔츠를받았을때처음든생각은색감이너무예쁘다였습니다사이트에서본색과거의똑같았고너무밝거나어둡지않은딱좋은색으로나왔습니다기장은제가생각한세미크롭기장으로제가가장좋아하는짧지도길지도않은골반정도로끊기는기장이어서너무만족스러웠습니다마감도만족스러웠습니다처음입는거라실밥이이너티에2개정도붙어있거나살짝실밥이튀어나온부분이한두군데있긴했는데품질에는이상이없었습니다또두껍지않고얇아서여름에입기너무좋을것같습니다주름지는건잘보이지않아너무좋았습니다잘입겠습니다감사합니다,0,0,4,0,0,False,348,252,348,True,지루한민트페도라,"('M', None)",0,False,1,keep,unique,True,84693821
6394272,84693888,experience,높은마포벨트,핀턱 들어가 있어서 그냥 기본 버뮤다 느낌이 아니라 핏이 자연스럽게 잡혀서 다리도 좀 더 길어보이는 느낌이고  로우라이즈로 살짝 내려입으면 진짜 힙하고 예쁘더라구요 ㅎㅎ 배꼽 아래 정도로 맞춰입으니까 길이감도 딱 적당했어요. 다만 제가 키가 작은 편이라 전체적으로는 살짝 크게 느껴지긴 했어요ㅠㅠ 허리나 기장감이 아주 딱 맞는 느낌은 아니었는데 오히려 좀 루즈하게 떨어져서 버뮤다 특유의 느낌은 더 잘 사는 것 같더라구용!! 키 크신 분들이 입으면 더 예쁠 것 같긴 한데 저도 나름 만족했습니당. 그리고 허리줄 마감이 은근 중요한데 이 바지는 그런 부분이 되게 깔끔하게 되어있어서 만족했습니당 재질도 흐물거리는 싼 느낌 아니고 탄탄한데 또 뻣뻣하진 않아서 후들후들하게 떨어지는 핏이라 봄~여름에 입기 좋을 것 같아용!! 회색이라 여기저기 코디하기 편할 것 같고 생각보다 편해서 자주 손 갈 듯해요. 전체적으로 핏이랑 재질 둘 다 만족입니다~,5.0,True,S,153.0,47.0,여성,2026-05-23 22:43:22,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,S,,2026,5,23,토,5,응답,많이 큼,화면과 비슷,좋음,,,적당함,,4.0,3.0,,,2.0,2.0,0.0,0.0,,,핀턱 들어가 있어서 그냥 기본 버뮤다 느낌이 아니라 핏이 자연스럽게 잡혀서 다리도 좀 더 길어보이는 느낌이고 로우라이즈로 살짝 내려입으면 진짜 힙하고 예쁘더라구요 ㅎㅎ 배꼽 아래 정도로 맞춰입으니까 길이감도 딱 적당했어요. 다만 제가 키가 작은 편이라 전체적으로는 살짝 크게 느껴지긴 했어요ㅠㅠ 허리나 기장감이 아주 딱 맞는 느낌은 아니었는데 오히려 좀 루즈하게 떨어져서 버뮤다 특유의 느낌은 더 잘 사는 것 같더라구용!! 키 크신 분들이 입으면 더 예쁠 것 같긴 한데 저도 나름 만족했습니당. 그리고 허리줄 마감이 은근 중요한데 이 바지는 그런 부분이 되게 깔끔하게 되어있어서 만족했습니당 재질도 흐물거리는 싼 느낌 아니고 탄탄한데 또 뻣뻣하진 않아서 후들후들하게 떨어지는 핏이라 봄~여름에 입기 좋을 것 같아용!! 회색이라 여기저기 코디하기 편할 것 같고 생각보다 편해서 자주 손 갈 듯해요. 전체적으로 핏이랑 재질 둘 다 만족입니다~,핀턱들어가있어서그냥기본버뮤다느낌이아니라핏이자연스럽게잡혀서다리도좀더길어보이는느낌이고로우라이즈로살짝내려입으면진짜힙하고예쁘더라구요배꼽아래정도로맞춰입으니까길이감도딱적당했어요다만제가키가작은편이라전체적으로는살짝크게느껴지긴했어요허리나기장감이아주딱맞는느낌은아니었는데오히려좀루즈하게떨어져서버뮤다특유의느낌은더잘사는것같더라구용키크신분들이입으면더예쁠것같긴한데저도나름만족했습니당그리고허리줄마감이은근중요한데이바지는그런부분이되게깔끔하게되어있어서만족했습니당재질도흐물거리는싼느낌아니고탄탄한데또뻣뻣하진않아서후들후들하게떨어지는핏이라봄여름에입기좋을것같아용회색이라여기저기코디하기편할것같고생각보다편해서자주손갈듯해요전체적으로핏이랑재질둘다만족입니다,2,2,4,0,0,False,470,338,469,True,높은마포벨트,"('S', None)",0,False,1,keep,unique,True,84693888
﻿4055254,84693903,general,숙련된터키배기진,좋은 가격에 득템!!! 생각보다 더 얇아서  그거 생각하고 쥬문해주새요,5.0,False,MEDIUM,176.0,64.0,여성,2026-05-23 22:44:10,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 얇음 / 신축성: 적당함,False,0,travel,상의,MEDIUM,,2026,5,23,토,5,응답,정사이즈,화면과 비슷,,,얇음,적당함,,,3.0,2.0,,0.0,0.0,0.0,0.0,,,좋은 가격에 득템!!! 생각보다 더 얇아서 그거 생각하고 쥬문해주새요,좋은가격에득템생각보다더얇아서그거생각하고쥬문해주새요,0,0,3,0,0,True,39,27,38,True,숙련된터키배기진,"('MEDIUM', None)",0,False,1,keep,unique,True,84693903
